gene_name,HH003_D_SA_S7
DUX4L6,0.0
AC007663.2,42.92
AC006115.3,1.008
SOCS5,174.326
RNA5SP120,0.0
TUSC5,20.0
AC008676.3,10.0
RNU7-19P,2.0
NPIPB2,75.07
WASF3-AS1,115.898
EPPK1,84.14200000000001
ZSCAN26,65.999
PITRM1,110.398
AC096992.2,43.198
OR4H6P,8.17
AC124312.6,3.0
AC007292.2,30.694000000000003
CDY1B,7.432
LINC00970,108.495
OR5K1,33.648
PIM1,381.99899999999997
DNAJC19P4,2.0
FP236315.2,161.392
AC020656.2,293.565
SYNDIG1L,12.0
MESTP2,9.0
MCM5,107.129
S100A8,2820.0000000000005
AC093422.2,9.0
MIR6716,0.0
AL138900.2,6.0
AC084251.1,0.0
MIR4459,0.0
FEM1B,394.001
AC004853.1,7.0
THOP1,53.214999999999996
ARHGAP19,278.003
EPHB6,41.0
AC027575.1,7.05
TMEM255A,22.0
AC027627.1,14.0
AL031713.1,1.0
RNA5SP491,1.0
AL627443.1,11.0
NIPAL1,102.27999999999999
AC069287.2,0.0
ANKRD37,23.793
AL121772.2,2.0
ZKSCAN7,94.54500000000002
AC005972.3,3.0
AC144522.1,45.879
ZNF497,34.945
AKAP6,279.137
STK32A-AS1,3.0
AC114495.1,6.0
MIR101-2,3.0
KLRC4,31.43
AC138907.6,0.0
LINC02305,9.0
RPA2P2,6.234
OXTR,129.681
AL450267.1,8.0
RAD1P1,11.0
MXRA7,198.89000000000001
AL049629.1,10.0
CRACR2B,24.0
AC010198.1,17.0
PCDHA11,15.011
ARHGAP36,16.0
PRKAR2A,383.842
AC018710.1,8.975
AC012414.1,0.0
MORF4L2-AS1,26.0
ELMOD1,114.626
MIR4777,0.0
AC092145.1,219.0
BTNL10,15.0
AC012668.1,1.0
AC087235.1,14.997
WDR82P1,2.213
C1orf53,6.0
BMPR1A,371.96400000000006
KRT7,24.000999999999998
SDCBPP1,28.406999999999996
MICALL2,60.99999999999999
TFDP1,382.85
FXNP1,3.0
RPP40P1,2.0
OR5AZ1P,16.0
NF1P10,8.347000000000001
AC025518.2,10.359000000000002
ALDOC,35.001000000000005
SERTM1,30.018
AC024940.4,3.0
RNA5SP250,5.0
SNORD114-7,1.0
CYP2A6,39.081
AL360271.1,3.0980000000000003
AC016526.2,1.0
AC090192.2,19.125999999999998
LINC01077,1.0
AC005523.2,0.0
RNU6-1103P,0.0
AL031587.1,32.949
AP004245.1,1.0
AC073263.2,30.535
ENPP7P9,3.0
AL031176.1,4.0
ADGRF3,49.216
AC084759.1,4.0
LINC02027,4.0
LMAN1,239.001
RNU6-448P,0.0
MTND4LP10,2.0
RPL7P25,10.0
APBB1IP,1049.0
IGHV1OR16-1,1.695
AL031055.1,6.0
AL353795.2,7.0
NDUFA5P7,1.0
CYP4F35P,38.764
GATA6,20.0
RN7SKP79,47.4
AC005339.1,0.0
PAFAH2,116.581
AL365181.1,86.316
AC009927.1,162.0
MTHFS,96.953
AL136097.3,4.0
PPFIA4,99.0
RNF32,64.31700000000001
SNRPGP5,0.0
AC243961.1,13.045
AC121247.1,66.233
TIMM10B,210.179
FTLP3,0.0
KRT18P45,1.0
ST8SIA5,208.19899999999998
AC011005.4,3.7760000000000002
KRT18P67,4.26
RNU5E-5P,1.0
GARSP1,6.0
AC026765.1,41.708999999999996
RPL7P15,7.553999999999999
SNORD38C,2.0
AL591516.1,6.0
AL445437.1,33.0
AC067940.1,6.0
AC092692.1,279.806
LINC01925,8.0
RN7SL2,219989.908
AC016903.1,4.0
DEFB133,9.117
AC112249.1,0.0
LINC00322,1.0
TIMM8BP1,1.0
AC125618.1,41.076
ANGPTL4,39.992000000000004
DCLK2,40.38
LINC01023,0.0
AC097638.1,9.0
KRT41P,9.516
ZGPAT,25.067
AC119424.1,0.0
MTND3P22,60.11
CARD16,148.812
AC005833.2,24.144000000000002
ARHGEF25,21.499
AC092669.1,14.0
WBP1LP1,9.0
KCTD16,164.738
ZNF33B,220.349
AC008752.2,9.0
MRPL39,27.0
TBC1D23,228.0
FERMT3,204.0
AC244452.3,3.0
SPATA31B1P,16.882
AC007346.1,18.0
Z85995.1,1.0
GUCY2GP,25.999
PPIL1,22.28
AL033528.2,6.587999999999999
FAM205C,12.0
TRIM51DP,5.18
PRKRA,74.497
ATF1,112.745
AC008758.4,40.014
AP004607.2,0.5
MTCO3P20,8.0
DIRAS3,10.0
HDAC7,241.06700000000004
SPATA8-AS1,5.0
DOPEY2,411.917
ATL2,200.67200000000003
AP000560.1,105.0
AC068338.1,0.0
AC010323.2,3.0
LINC00384,80.0
FRG1EP,8.017000000000001
AL157371.1,0.0
AC108860.1,7.0
AC021739.2,16.706
ZBTB47,42.0
AL357093.1,26.366
BX284613.1,14.0
LRRC9,83.99999999999999
SALL2,28.11
RBFOX1,131.974
CALCP,3.0
IMP3P1,4.0
KLF13,605.6229999999999
RBM7,266.34799999999996
Z95327.2,16.0
AC096745.2,79.702
ETNK1,420.638
AC092902.5,6032.012000000001
EPS8L1,47.0
NELFB,40.0
AL845331.2,7.42
AC005840.1,7.061
AC100768.1,4.0
AK3P3,10.0
AC131094.1,20.065
AC004386.2,0.0
NOS2P2,1.6520000000000001
AL669831.6,1.0
AL445673.1,15.0
LINC01266,80.392
RNU6-200P,3.0
AC009044.1,34.334
DLX6-AS1_2,1.71
AC034102.4,38.305
IGLV2-14,23.95
DLEU2_5,7.644
AC090424.1,8.0
EDDM3B,12.0
ZFX,324.39799999999997
IGHV2OR16-5,3.0
AL020989.1,3.0
AC002091.1,10.0
GPATCH4,85.613
THOC6,21.0
RIPPLY3,88.571
AC127383.1,7.0
GGT5,316.242
UBE2Q2P10,22.343000000000004
RNU6-118P,10.0
AC048382.3,0.0
IDI1,182.91
CCL22,85.20700000000001
BHLHA15,2.0
PRYP1,0.0
AC089999.1,5.0
DIDO1,486.0
AC113174.1,0.0
AL391822.1,4.0
RASL10B,69.049
MIR4693,1.0
DAAM2,130.94
RHPN1-AS1,76.85300000000001
FUT8-AS1,1.4340000000000002
AC025810.1,8.0
VWC2L-IT1,4.0
AC108738.1,2.0
AC245100.1,22.956
PCAT4,47.0
ZNF287,42.0
OCIAD1,210.70100000000002
AZGP1P2,0.0
AL136531.2,10.488
LINC00536,19.206
KCNN1,37.537
AC092570.1,2.0
AC027216.1,9.0
RN7SKP193,21.955
RNU7-190P,1.0
GLIS2-AS1,3.0
CHTF18,35.0
MIR4515,0.0
AC004923.2,11.0
AC092718.4,75.075
AL035078.1,58.641999999999996
AC079781.2,5.872000000000001
HMGB1P48,4.0
AC078880.3,81.208
MTCO1P21,3.0
RN7SL831P,6.9879999999999995
RN7SL16P,21.0
RNU6-526P,0.0
NDUFS1,933.3330000000001
MIR7110,0.0
AC114803.1,0.0
ALAD,266.396
AP003392.6,1.0
TULP3P1,26.81
AC115989.1,21.0
MIR1323,0.0
SNORA70,106.851
ATP2B2-IT1,8.0
AC122108.2,10.0
RNU6-442P,4.0
AC126323.2,95.42399999999999
RN7SL850P,69.14399999999999
SLC39A9,323.0
RPS27P5,2.0
KRT17P1,20.836999999999996
LINC01693,3.0
LINC01432,8.142000000000001
DMRTC1,6.412999999999999
SLC6A5,63.126000000000005
MIR338,0.0
AL049830.1,2.0
RNU6-869P,1.0
USP20,65.022
SOCS2,98.512
AC016550.1,14.0
AL161668.3,39.512
OR2W4P,9.0
CLCA3P,39.0
FRS3,36.897
BX284632.1,64.639
AC069061.2,21.0
AC068512.1,39.675
AC011474.4,107.24600000000001
LINC02155,2.0
AC012531.4,6.0
STRCP1,17.451
RNF5,54.691
DNAJC19P1,2.0
AC011474.1,171.654
OGFR,136.004
RNU6-830P,0.0
KLF3P2,2.0
AC092683.2,50.9
AP003419.2,0.0
CNTLN,316.798
AC022400.6,37.763000000000005
AL136295.5,94.64
SMAD4,665.66
SPSB3,29.732
AC087468.1,4.0
AC006019.1,96.09700000000001
AL161757.1,5.0
AC007494.3,16.0
FKTN,124.436
AC023442.1,3.0
USP17L18,0.0
AC010451.3,3.0
AC091304.5,3.68
IL17RA,2568.539
AC093484.1,0.0
AOAH-IT1,62.0
ELAC1,78.375
AC109811.2,2.0
LINC00601,16.0
AC002480.3,13.0
ZNF335,101.38799999999999
MGAT4EP,49.089
LINC01962,0.0
CHCHD4P3,0.0
RNU4-65P,0.0
MLIP-IT1,7.0
DNAJC18,175.54899999999998
FGD5-AS1,473.9
AL365209.1,68.571
SNORD100,3.0
KRTAP20-1,1.0
SNORA7,7.0
AC023310.4,22.0
CYP4F32P,1.0
AC008825.1,10.0
ATP5S,735.1189999999998
AL356057.3,4.0
AL512330.1,7.0
MIR33A,0.0
AC012236.1,30.0
ZBTB20-AS2,3.4219999999999997
AL590286.1,0.0
ACA64,12.0
AL355312.1,2.0
AC046185.3,85.073
ERICH6,28.0
PTGER4P3,0.0
RNU6-523P,2.0
KRTAP8-3P,4.0
AC012312.1,14.0
AL133370.2,12.0
PHKA1-AS1,15.0
MFSD14B,415.985
ZNF815P,44.99
AC140134.1,237.37400000000002
AL357078.1,18.0
RN7SL846P,9.0
RPL9,175.735
NCOA4,3742.827
GSTM3P1,0.0
PPY2P,4.599
AL590094.1,44.0
GFOD2,409.269
AC011124.2,96.85
LACRT,7.000000000000001
RNU6-542P,0.0
AL731557.1,4.0
ZNF436-AS1,12.0
AL450124.1,14.796
AL445471.1,3.0
KLHL15,107.61200000000001
AC025259.2,2.0
LINC02072,55.964
UQCRFS1,108.53399999999999
NCF1,733.49
RFPL3-AS1_1,2.49
WIPI2,361.09700000000004
AP002490.2,12.0
AL365436.1,3.082
AC010359.1,9.0
DIRC3,49.99999999999999
SYN3,116.999
ZNF77,18.0
RNY4P25,1.004
RDH10,82.04599999999999
PCDHB12,22.266
ZNF890P,5.01
LINC01555,57.236000000000004
AC098936.1,140.495
AC005040.1,4.0
SEC16A,309.0
SALRNA1,1553.557
NUTM2D,146.54899999999998
MIR550A1,1.5
AC132938.6,85.0
IGKV2OR2-7D,9.0
MIR6512,3.0
AC000036.1,39.658
AC016745.1,39.223
HSPD1,193.322
AC104849.1,1.0
AC010884.1,7.0
AC007613.1,63.284
DPPA2P1,17.0
AL355802.2,2.491
SSR2,408.098
PCBD1,36.0
SMIM8,315.82800000000003
LINC01613,25.0
AL589182.2,0.0
AC010547.5,0.0
LINC01707,5.0
MIR761,0.0
INTS4,213.21100000000004
TSPAN9,37.0
USP27X-AS1,7.0
AC010181.1,14.0
RNU7-4P,0.0
AC092325.1,7.0
RPPH1-3P,2.0
AL662791.3,11.0
AC087164.2,22.101
SLC39A14,60.363
PRR13P7,3.0
AC114744.1,64.0
AL606495.1,10.0
ZNF439,216.327
AC036214.3,0.0
MIR1302-6,4.0
NEXN-AS1,203.412
RSRP1,1934.49
CHAD,11.0
AC027807.1,14.435
AL354984.3,1.0
RPL18AP7,6.0
SLCO2A1,38.0
LYAR,58.99999999999999
EMD,60.0
C2orf74,35.535000000000004
ORC3,92.999
AL356585.1,4.665
MRPS27,151.25
SNORA3B,87.986
AP001007.2,1.0
AC005786.4,75.423
MSMB,6.0
AC090373.1,12.0
STYK1,32.62
HMGB3P20,0.0
AL137024.1,5.0
AC011773.2,4.0
AHR,322.14700000000005
HSF2,52.419000000000004
CD63,72.0
TUNAR,60.838
SNORD114-23,0.0
RNU6-591P,3.0
AC091917.3,31.895
SMCO2,38.0
HMGN2P5,33.994
SAT1,1140.999
AC005833.1,19.105
AC091132.3,21.879
SNHG20,205.086
RGS7,59.0
PABPC1L,179.957
RNU2-24P,56.465
CCZ1B,294.012
RPL37P4,0.0
AC091939.1,15.0
CTSLP2,105.707
RPS17,325.84200000000004
RNU6ATAC34P,2.0
RNU6-364P,1.0
LINC00619,15.0
FAM83G,67.542
LGALS3BP,22.951
SYT13,66.642
OR7E102P,20.976
RPSAP1,4.0
AL035404.2,1.0
AQP4-AS1,92.73400000000001
LINC01187,19.493
RNU2-16P,26.182
MLIP-AS1,102.86600000000001
OR52B5P,72.97
RN7SL69P,6.735
LINC00415,1.0
MIR513B,0.0
KRTAP9-9,4.856
AC010099.3,4.0
RNU6-535P,3.0
AC002985.1,0.0
AL162584.1,122.986
TMCO5B,54.99
RN7SL310P,3.025
ATAD3B,135.074
AL049830.4,21.0
PATZ1,76.0
AC000068.1,24.737
PDGFD,44.0
SUPT16HP1,43.218999999999994
VWA7,37.749
AC025048.3,8.654
AL157402.1,5.0
AC011472.2,52.0
AP003086.2,17.0
USP33,1903.7170000000003
AC092755.2,9.62
ZNF428,21.035
AC112242.1,2.0
SLC23A1,43.999
AC010857.1,91.0
GPD1L,85.0
AC005740.1,0.0
RNU6-921P,2.0
FAM207A,8.735999999999999
AP003057.1,6.0
AC006483.2,7.0
RN7SL250P,3.386
AC132219.1,32.571
SNRPD2P2,1.0
AC132938.4,0.0
AC079610.1,1108.846
MAPK8IP1P2,21.261
OGG1,354.312
AC126118.1,5.0
HIST1H2AJ,116.906
ATP5HP3,8.0
PHKA1P1,25.276999999999997
AL449403.1,168.388
HMGN1P2,13.0
MTND2P8,16.0
HERC3,1126.566
PURB,451.12199999999996
BRIX1,137.90300000000002
AC068473.2,6.0
EXO1,44.666000000000004
MB21D2,37.0
MDH1B,52.513999999999996
ZBTB20-AS3,17.0
MIR3529,0.0
MIR3155B,0.0
AC092666.1,34.263
AL160262.1,1.0
MUTYH,88.05399999999999
CCDC58P5,9.0
AC137800.2,14.953
SNRPCP5,6.221
CECR7,496.011
AC010087.1,4.0
LINC02004,3.0
AC007551.2,4.0
HRASLS5,30.999999999999996
AP000553.4,0.0
ABO,411.704
C20orf204,26.001
AC012501.2,9.333
AC108729.2,11.0
MST1L,210.732
DUXAP4,2.0
EFL1,77.363
LINC01098,36.266999999999996
SNORA48B,2.0
AL445669.2,7.0
PRR21,16.0
OAT,146.653
AC018816.1,11.0
ZNHIT6,195.935
ZNF879,66.088
PRKCA,253.679
RPL37P23,1.0
AL356859.1,18.614
AC005297.1,5.0
AL158837.1,3.0
MIR654,0.0
IBSP,17.0
FABP5P4,2.0
MIR4737,3.0
NMNAT1P2,6.0
SAMD9,657.999
PTPN6,399.001
SART3,196.097
CSPG4,34.259
RPSAP27,9.0
AC091180.3,12.024000000000001
NAPSB,35.783
AP001357.2,6.0
RPL12P42,4.1080000000000005
MIR450A1,0.0
AP003789.1,7.0
NPM3,13.0
CCL27,7.8839999999999995
AC114402.2,22.0
RN7SL810P,6.8660000000000005
DIAPH3-AS2,7.0
SNX18P27,8.0
TPPP3,16.0
PGAM1P12,8.0
TRIM31-AS1,1.0
COL5A1-AS1,1.0
BNIP3P19,3.162
CLCN3,433.655
GZMM,7.0
AC021078.1,928.326
COPS8P2,6.553
AC008667.1,12.818
NAGLU,13.0
SMIM10L2B-AS1,5.22
FBP2,8.0
C9orf62,11.0
ZNF883,125.504
AL590290.1,4.0
C8orf34,336.887
PCAT19,83.088
AGBL4-IT1,10.0
AL357509.1,10.0
AC105999.1,7.0
RNU7-188P,0.0
CYP4A27P,5.0
TRBJ2-2,0.0
CSNK1G2-AS1,23.345
AC098487.1,30.217000000000002
AC026191.1,28.128999999999998
AC093763.2,12.0
OR13C2,10.765999999999998
AL356309.1,5.0
AC114760.2,445.55800000000005
AC073150.1,5.0
MED28P1,6.0
MINPP1,72.0
AC005777.1,0.0
IGHV3-43,2.097
AMY2A,9.768
AL590143.1,4.0
SNORD115-10,0.0
AC022784.4,3.0
MYO10,437.29599999999994
AC090952.1,8.0
AC011483.4,22.0
AL604028.1,37.760999999999996
HNRNPA3P4,21.357
AP002770.1,0.0
TRAJ2,1.0
AL109797.1,2.0
RN7SL557P,1.0
AC116634.1,21.0
NIP7P1,3.0
AC015922.3,4.0
AC112220.2,10.0
RNU7-27P,0.0
SCGB2B3P,0.0
RBMXL2,15.0
RN7SL44P,6.013999999999999
AC013248.2,7.167999999999999
AC022150.1,0.0
C2orf72,23.0
IL7R,1113.964
AC107959.3,35.0
UBE2C,21.0
MFSD1,376.002
ATP5B,204.99900000000002
BRAP,150.66199999999998
SVEP1,160.23700000000002
AL590639.1,12.0
FKBP7,103.951
LCN1,5.074
ABCC5,508.65099999999995
AP000487.2,31.070999999999998
AP003121.1,5.0
AC079906.1,15.0
AC023906.1,3.062
AC016877.3,5.0
AC026904.2,3.0
OR2M5,10.082
RTN2,32.919
KRT79,23.000999999999998
SUSD6,682.0
RNU6-1014P,1.0
ST3GAL6-AS1,10.0
AP001120.1,30.0
AF186996.2,4.88
DUX4L16,12.667
AL513122.2,10.274000000000001
SMC2-AS1,657.5790000000001
SF3A3P1,12.0
AL158850.1,24.401999999999997
PXMP4,374.88
AC092159.3,40.008
C2orf66,32.0
AL360004.1,51.536
EFNB2,61.0
JOSD2,20.0
AL035398.1,6.0
MIR4263,1.0
GOLGA2P8,9.251
HDAC9,349.679
TP73-AS1,108.582
ERMP1,186.694
AC010928.2,12.0
AC027335.2,6.0
AL354692.1,18.0
AP003784.1,8.0
ST13P19,5.7860000000000005
EBLN2,100.0
MTND6P25,10.0
LINC00851,3.0
USP9YP16,2.5
AL356740.1,9.0
AC010168.2,634.0880000000001
AC109462.1,5.0
IGLV7-35,2.0
ERICH3-AS1,70.70100000000001
AC008011.1,1.0
RAD23A,113.275
AL451064.1,20.874000000000002
SCNN1A,155.91299999999998
RNA5SP71,12.569
POLR3GP2,9.0
LINC00426,205.869
AC007016.1,9.0
CAPN12,53.738
PEX5L,125.19400000000002
RAB39B,29.0
KLHL41,28.001
OR4K4P,9.0
AC121158.1,10.085
PDGFA,139.845
AC147055.4,4.0
TRIM49D2,0.0
RPS3AP6,3.227
LY6G6F,0.0
AC019055.1,10.0
KIAA0825,571.21
RNU6-47P,4.324
MIR320D1,0.0
LINC01690,5.0
SNORD107,0.0
MIR452,0.0
GALNTL5,63.83
AL137847.3,2.0
LINC00423,9.0
AC024475.2,4.0
DNAJC19P9,8.789
SNRPC,26.61
LINC01716,18.0
AL359672.1,3.0
PTGIR,118.47599999999998
AC063976.4,3.0
AL359643.1,5.0
MIR498,0.0
AL390123.1,3.48
FOSL1P1,10.0
AP003385.5,4.0
ACTR1B,48.0
OR10A4,12.0
AC055874.1,5.0
AC118658.1,1.0
HSPA8P18,23.0
MIR378E,1.0
RPL21P2,2.064
AC073591.1,7.0
AC138466.1,1.0
LINC01035,33.49
PGAM1P5,30.125
AC016687.2,30.0
LINC00272,7.0
RN7SKP294,0.0
ZRSR2,89.658
ETS2,324.888
RNU6-602P,2.0
AC245519.1,2.0
AL359644.1,72.0
NDUFAF4P3,9.0
AC051619.7,25.581
TM7SF3,264.37300000000005
OR2AK2,20.0
BCAR4,27.028999999999996
STBD1,13.605
AC087888.1,6.0
AC108729.1,17.0
CRADD,88.0
AC007216.2,33.156
AC027228.3,26.0
AC092115.3,3.1660000000000004
AC093789.1,2.0
AC012519.1,1.0
COX7C,68.658
AC078962.4,0.0
HSCB,61.771
C1orf185,17.0
AC000374.1,26.0
RN7SL418P,26.396
AC012186.3,35.856
RNU6-252P,0.0
AC040977.1,4.0
AL049870.1,4.0
AC005549.1,15.0
CRYBA2,8.0
OR2W2P,9.0
AC020980.1,2.0
AL021408.2,16.0
CSF2RBP1,1.0
LINC01851,7.0
ATP6V0E1P4,1.0
AP000346.1,33.007
KTI12,17.048
AC027575.4,3.0
RNU6-713P,0.0
AF001550.2,0.0
MTND4P9,14.0
AC062031.1,9.0
ZMYND10,57.083999999999996
AC003973.3,134.064
SNORA13,51.0
RNU6-989P,0.0
PGAM1P13,1.0
KIF5A,53.0
C11orf70,62.547
RNU6-45P,0.0
RN7SKP205,6.0
PROX2,77.775
MIR138-2,0.0
LRRC27,157.099
AC121761.2,7.0
GIN1,102.366
C12orf71,4.0
LINC01916,5.0
WRB,72.235
TRMT2A,31.602
AC090498.1,0.0
HS2ST1,200.44299999999998
AC021683.2,28.0
AP001099.1,100.37
MIR4324,1.0
CLMAT3,23.0
TXLNGY,457.57200000000006
RN7SKP200,2.0
AC006144.1,60.552
TMEM51-AS1,57.713
AC127070.5,129.555
SNORD114-30,1.0
Z69890.1,0.0
UBL5P3,2.0
RNU6-1323P,3.0039999999999996
AC002064.1,4.0
AL139317.2,0.0
AP003115.1,6.0
HSPE1P4,0.0
YWHAZ,2224.997
C19orf66,116.189
FOXI1,15.0
HIGD1AP8,6.0
SNAP47-AS1,12.0
CDC42SE2,1107.629
ELOCP23,2.0
RNU6-91P,2.0
AC133555.2,23.995
TEDDM1,63.13399999999999
AC092484.1,3.0
ADIRF,0.0
DNAJC3,812.8670000000001
ZNF324,63.81
AC011473.2,1.9269999999999998
AL450023.3,2.0
RNU6-264P,1.0
AL133465.1,4.0
PHGDH,134.857
AC090589.1,2.149
VN1R85P,6.0
ETAA1,56.0
OR4A16,6.0
MIR4673,6.0
MNX1-AS1,4.0
PDE8A,172.93900000000002
AC008173.1,2.0
MDS2,68.377
NPY2R,33.0
PRR23D1,42.0
ST14,37.0
BICD1,181.00000000000003
AC007849.1,7.0
TRPM7,879.48
AKAP8P1,5.0
AL356095.1,3.0
CYFIP1,195.26
SNORD114-25,3.0
AC114300.1,7.242000000000001
RFESD,64.30799999999999
PMFBP1,64.13600000000001
LINC01787,75.185
MRGBP,33.0
USP18,75.347
AL162431.2,31.910999999999998
AC068880.2,6.0
TMEM234,60.444
TBC1D9,247.001
RPP25,15.0
AC046176.1,0.0
CBX1,163.36
NRAV,29.0
AL162426.1,10.0
RPL23AP75,3.0
IL1RN,130.0
CFAP97,256.608
PCDH9-AS1,11.0
NUDT19P5,23.0
DUX4L51,0.0
AC011479.2,26.98
AL035420.3,1.0
AC109583.3,15.104000000000001
AC046143.2,4.0
HNRNPA1P32,17.0
AC135626.1,31.0
AC105031.1,5.0
AC021192.1,5.0
LINC02204,33.573
AC006927.2,6.0
FP885919.1,0.0
IGKV3D-11,0.0
MIR2054,0.0
AC104758.3,10.312999999999999
AC138230.1,73.68
ZSCAN2,114.98899999999999
DOLPP1,12.0
AC092542.1,2.0
ATF7IP,1628.9669999999999
LINC02025,77.635
ABCB9,293.632
UGT2B7,29.717
RPL9P9,160.033
TSPY1,0.0
MIR3652,0.0
MIR302A,1.0
AC009237.7,2.617
AC136777.2,0.0
KCNK10,122.00999999999999
MIR4725,1.0
LDHAL6FP,4.0
AC090001.1,12.0
AC022784.1,30.112000000000002
AC022497.1,603.826
AC009060.1,5.584
MR1,621.538
AC010904.2,32.0
POU5F1B,147.656
AAGAB,104.99999999999999
ABRA,49.633
AC132807.1,12.0
HMGN1P12,4.0
MTATP6P31,4.0
AC118758.2,16.976
ARHGAP21,194.63400000000004
CCNH,458.897
MIR4741,0.0
AP002990.1,17.442999999999998
RPL31P53,12.0
TMEM171,8.0
RNU6-1291P,4.0
AC024361.1,211.924
HSD17B11,413.56600000000003
IGLVI-63,0.0
AL359504.2,5.0
IER5,137.102
AC096736.1,4.0
RNA5SP379,3.0
LCTL,83.059
CTSB,933.518
HMGN2P6,1.9480000000000002
ACOX1,1022.4149999999998
RPL12P5,1.0
AC010729.1,20.0
PRIM2,149.403
AC123905.1,8.0
ZNF253,111.798
FTH1P5,10.335999999999999
AC147055.2,9.0
KCTD9P1,53.506
AC073342.2,52.063
POU4F2,40.519
AP005131.7,29.0
PURA,367.0
AC093414.1,9.0
CDC42EP5,4.0
MIR6813,0.0
CNBD2,72.83500000000001
NKILA,15.210999999999999
AC093724.1,5.002
RAB5A,295.8
RPL32P33,3.0
LINC01861,1.0
BCL2L2-PABPN1,1.193
SLC35F2,46.697
ARHGAP12,189.982
AC007322.4,2.318
RNU5A-3P,3.0
OR56A1,516.901
LINC01003,15.0
LRRC32,20.0
AL133167.1,14.999999999999998
AJ009632.2,302.028
KCNMB3,150.61599999999999
AL136040.2,7.0
GRK4,102.448
AL355989.2,0.0
CCNG1,138.0
C11orf53,12.0
AL160413.1,1.0
AL512306.3,8.0
AL136131.3,4.862
EXTL1,31.999999999999996
OR8G3P,6.0
PLA2G4B,51.916
AC005288.1,23.0
MIR224,0.0
AC016723.1,6.0
RPL10P8,0.0
TRMT11,82.288
RNF19A,427.452
AL355864.1,4.0
ETFDH,167.81500000000003
RHCG,11.0
RNA5SP447,1.0
SIRT1,154.0
AC138625.1,13.169
AL590434.1,48.415
BCLAF1,923.627
AC142381.1,3.457
AMELX,1.081
RNU6ATAC37P,0.0
AC095040.1,1.0
RNU6-984P,3.0
AL713851.2,10.0
ARHGAP8,72.703
COL1A1,121.34699999999998
AC096576.1,11.0
BX255925.2,10.0
KRT10,30.0
LINC02191,2.0
SLC22A8,71.0
MSH5-SAPCD1,0.0
CDKN2A-AS1,15.0
RAB11FIP3,78.00299999999999
MTATP6P13,14.0
AC092337.1,46.012
AC020978.1,10.0
RNU6-53P,1.0
OR1D4,14.128
LINC00437,13.0
LY9,240.69899999999998
AC104463.2,12.0
HEPACAM,53.157
AC022709.1,1.0
PCDHGA2,52.894
MIR1273D,13.555
MIR3670-1,3.0
TNFRSF10A,107.487
CD3E,128.0
AL645937.3,11.297
AC008267.7,34.135999999999996
RNU6-1246P,1.0
AC055876.4,4.578
DNAJB4,130.663
TUBB4BP2,11.0
RNU6-899P,2.0
AL442128.2,557.184
ZNF44,300.25399999999996
STARD13-AS,33.838
AC010595.1,49.498999999999995
UBE2CP4,3.0
NRG3-AS1,11.0
AL513477.1,17.0
PRR13P3,5.0
AC007216.1,8.0
AC104763.2,16.0
MIR324,0.0
AP000281.1,2.043
HNRNPCP9,12.292
AL356432.3,19.38
AC025162.1,7.811
ARPP19,708.658
OR10C1,13.0
AC107074.1,4.0
AP001318.1,5.0
HOXC4,20.156
AP000977.1,145.654
RPLP0,248.84900000000002
AC087301.1,4.501
ZNF257,105.56099999999999
AC104333.4,17.057000000000002
RNU6-794P,0.0
MIR6834,0.0
MICC,4.0
TRIM64C,9.995
RPS29P20,1.0
AC026585.1,7.0
CYP2D6,26.205
AC009108.2,2.0
SCN2B,326.293
MIR28,0.0
RCOR3,516.2860000000001
RNU6-689P,0.0
KDM8,26.122999999999998
AC096920.1,0.0
AC091046.1,1.0
AC141002.1,1.0
MIR548AA1,22.171
AC100784.1,16.0
MACROD2,282.304
PIGX,274.54200000000003
KIRREL3-AS2,7.0
RNU6-815P,1.0
RNU7-180P,1.0
DHFR2,155.999
ZNF699,67.766
RN7SL635P,7.279
SPTLC1,383.92
PPP3CB,296.0
AC109309.1,5.0
RPSAP12,1.185
LINC02332,1.0
LINC00599,60.0
AL392023.2,389.289
RNU6-1052P,1.5419999999999998
OR4D11,8.0
AL356277.2,12.0
TMEM192,835.091
C16orf45,31.798000000000002
AL672032.1,56.17
Z97986.1,0.0
AC009120.7,11.0
OR9I1,25.0
SLX1B,5.854
HMGB1P5,70.66499999999999
AC099521.1,3.0
AL158066.1,71.102
HABP2,15.838
AC005899.4,38.687
AL714022.1,1.0
C17orf62,406.622
SEPT14P17,2.937
AC005840.2,2.0
AC087190.3,214.865
AC130709.1,18.16
AC116359.1,19.945
RNU6-1211P,0.0
AC026904.3,36.757
DPYD-IT1,195.877
RNU4-83P,2.0
NRXN3,236.66
AC074375.1,1.0
HTR6,4.0
AC107958.2,496.199
CYTOR,196.995
LRRC37A11P,51.55200000000001
RN7SL856P,19.208
TLR7,132.399
MIR4453,0.0
CDK11A,58.404
SPATA24,8.0
AC105036.3,6.8740000000000006
NUP43,294.20399999999995
FLJ20021,6.0
TUG1,838.841
HOXB13,710.61
GFRA1,79.30799999999999
NHS,102.999
IL19,24.000000000000004
AL078590.2,26.0
MFRP,33.999
AC114786.3,5.155
MTND5P7,38.446
DR1,1061.911
HS3ST3A1,13.466
LINC01659,8.0
TCEAL2,18.0
AC023403.1,10.0
TTF2,273.71000000000004
RPS7P13,3.0
AC107072.2,7.0
OR2F1,177.36100000000002
