gene_name,HH003_R_SA_S9
RNU6-1116P,0.0
NACA2,1.0
AL162727.1,0.0
RBM17P1,1.0
RN7SL332P,0.0
SNX18P9,0.0
TM4SF19-AS1,1.002
CCDC91,93.99900000000001
GAPDHP22,0.0
AC010463.1,0.0
U73479.1,0.0
AC090607.1,0.0
HIST1H2BE,7.713000000000001
AC114689.3,7.0
AC090984.1,4.0
AC090409.2,0.0
AL033529.1,8.317
AL353796.1,13.770999999999999
AC095032.2,1.0
AC005332.1,6.754
MIR4759,0.0
AC069499.1,0.0
AC026202.3,0.0
AC002350.1,0.0
SETD6,13.411999999999999
ZSWIM8-AS1,0.0
SSRP1,11.0
ERCC5,15.367999999999999
POM121L10P,0.0
RPS6KA3,52.347
RPL22P11,2.0
NEXN-AS1,14.634
MIR8057,0.0
AC111000.5,0.0
MTND1P2,2.0
LINC02309,0.0
AP005597.3,0.0
TNFSF12,1.0
AC105101.1,16.51
AC242376.2,1.135
AL136295.4,0.0
SNRPCP17,0.0
COX6CP4,2.0
AC006369.1,3.8760000000000003
MIS18A-AS1,0.0
NBPF22P,4.7989999999999995
PRO1804,3.0
IGHV3-43,0.0
AL591222.3,0.0
DKKL1,2.0
RN7SL75P,0.0
ZNHIT2,0.0
AC099811.4,0.0
AP002364.1,5.287999999999999
SLPI,1.0
AC104561.2,0.0
AL133371.3,0.0
TPH1,9.21
NPM1P22,1.0
DEFB130C,0.0
RNA5SP202,207.24599999999998
SNORA44,91.991
PIFO,3.0
MRPL47,4.0
RPL7P26,0.0
AL772155.2,0.0
AC140658.6,0.0
RNU2-6P,14.152000000000001
RPL37P1,1.0
LEUTX,0.0
MAP3K10,5.0
OR2L6P,0.0
RNU6-1255P,0.0
XRCC6P4,0.0
LINC00839,12.672
AC025284.1,1.0
SYPL1P1,0.0
MIR5091,0.0
AL583856.1,6.0
AP000873.5,1.0
MTND5P32,4.0
AL391261.2,1.111
AC116917.1,0.0
MIR431,0.0
AC233280.20,0.0
ABHD15,4.071000000000001
MRPS35P3,0.0
AL049544.1,0.0
PFKP,7.0
SOX5,17.999000000000002
DUSP5,3.0
CKMT1B,3.623
RNU6-1297P,0.0
FAM106A,18.123
AL512430.1,2.0
AL121936.1,12.372
AL024508.2,2.0
C14orf2,17.893
AC006441.4,1.0
DNAJA1P6,3.0
AL161668.2,1.0
ARL5C,7.054
LINC02003,8.0
AF001548.3,24.045
LINC02172,2.8280000000000003
ACE2,0.0
LINC02432,2.052
LINC00854,2.0
NRBF2P4,3.0
CDK18,9.188
ZNF839,14.52
PROSER1,20.0
AL592211.1,15.602
AL359682.1,3.0
AC104073.4,0.0
CERS4,7.27
AC119427.1,0.0
ATMIN,9.0
AC015660.2,2.0
TCTEX1D4,1.0
AC245748.3,0.0
AC011447.4,0.0
MFSD2B,14.149999999999999
KCNK1,3.407
AC113192.5,0.0
RCN2,218.21500000000003
MAPK1IP1L,58.736
AC002463.1,0.0
TNKS2-AS1,1.0
ZNF225,41.184
MIR6799,0.0
IGF2BP3,12.143
LINC00704,6.084
RPS6KA5,229.284
AL451061.1,1.0
RPL23AP76,0.0
LZTS1,1.003
MKL2,30.578
AC016691.1,0.0
MOV10L1,9.728000000000002
AC244131.2,2.176
ACYP1,5.0
AC135012.2,0.0
H3F3B,65.999
CCNK,21.0
BMPR2,18.814999999999998
AC023283.1,76.708
MXRA5Y,3.0
NCBP2-AS1,1.0
MIR4538,0.0
AC009480.1,1.0
OTUD4,50.150000000000006
ENTPD1,42.327000000000005
FAM236A,0.0
AC023908.1,4.0
EPHA10,5.452
MIR550A3,0.0
C21orf140,0.0
PLSCR5,8.0
GMCL1P2,0.0
AC073055.1,4.0
MIR6877,0.0
EPHX4,6.0
HTR2A,3.1289999999999996
LINC01448,6.505
MIR137,0.0
AC133065.6,7.0120000000000005
HMGB1P7,1.0
CRABP2,1.0
WDR61,23.0
ZNF397,36.843
HMGN5,9.0
AC007656.1,0.0
AC145625.1,0.0
MTX2,8.0
EIF4A2P3,1.0
AL136964.1,2.0
TMEM256-PLSCR3,0.0
CR383656.9,0.0
RPL31P13,0.0
FAM25C,0.0
AC091808.1,0.0
AC112491.1,0.0
AL135929.1,0.0
RN7SL309P,0.0
AP001619.2,0.0
AC146507.2,0.0
CLUHP5,1.526
DIRC3,7.0
RNU7-23P,0.0
IQSEC2,5.152
SNRPC,8.0
OR56A3,4.0
MS4A10,11.958
SDR42E1P5,0.0
AC019226.1,6.0
GPM6BP3,0.0
LINC02113,0.0
PLCL2,32.0
LINC02371,1.0
UBALD2,16.0
AC124254.1,3.813
AL389885.1,2.886
CGN,2.0
GPR25,0.0
CRCP,39.986000000000004
FP475955.3,4.071000000000001
AL096861.1,0.0
LINC02556,0.0
FAM78B,8.0
RPL4P3,0.0
RNF175,4.999
AL359715.5,0.0
LINC02511,0.0
DLGAP1,10.0
PPFIBP1,31.519
AL109659.3,6.0
TMEM110-MUSTN1,4.398
PIAS1,82.00099999999999
CMTM3,7.0
NIPA2P1,4.0
AC114488.3,0.0
SIRT5,29.029999999999998
IL37,0.0
PRAMEF7,0.687
AL731533.2,2.0
MIR4327,0.0
AC092138.2,0.0
ARMC6,5.0
RPL12P32,0.0
AC009804.1,0.0
IFNA7,1.0
FHIT,14.046
AP002414.2,4.43
AL512590.1,0.0
ASCL1,5.0
TRO,1.0
AC092171.5,1.0
YWHAZP1,0.0
AL049597.2,1.0
IL17RA,110.417
LRRC37A6P,2.373
MDGA2,11.0
GAPDHP59,0.0
AC083900.1,1.0
AC109927.2,0.0
GALK2,16.768
CORO6,1.0
AC008771.1,2.0
AL360181.5,0.0
HMGB1P44,0.0
CACNB4,71.509
TSPEAR,1.0
CKAP4,28.0
NOP9,20.0
EEF1A1P25,2.044
GRAMD4P4,0.0
AC087477.3,0.0
AL513302.1,0.0
MTND4LP32,0.0
AC003975.1,52.32899999999999
FOSL1,1.0
MTCO3P15,0.0
AC092802.1,51.28
AP000532.2,12.899000000000001
FHL2,7.998
RNU1-58P,0.0
RNA5SP407,0.0
AC245407.2,0.0
PPT2,1.0
AL589743.3,1.0
MIR509-1,0.0
C9orf3,36.937
AC113189.3,0.0
RN7SL498P,1.0
AL611929.1,1.0
ZNF337-AS1,13.714
OGFOD2,3.0
LINC02503,394.856
AC139495.3,14.275
MIR4716,0.0
RNASE11,0.0
AC004801.4,2.013
AC011481.3,45.97
CDK2AP2P2,0.0
RPS29P26,0.0
Z92544.1,0.0
LINC01806,4.0
AC093627.2,0.0
CAPN12,4.014
ARHGEF18,3.367
TFCP2L1,11.0
AC092349.1,0.0
KLRK1,29.840000000000003
BX284668.5,4.247
RAD21L1,4.0
OR2T35,0.0
AC021269.2,1.0
KRTAP5-8,0.0
DUTP5,0.0
AC091198.1,6.0
AC084816.1,16.34
GREB1,20.068
HSD17B3,2.0
LRFN4,0.0
WNT11,1.0
NOMO3,35.588
AP005205.1,0.0
RAB9AP1,0.0
AL356986.1,0.0
LINC00332,0.0
TBCC,4.0
MYB-AS1,0.0
LINC02038,0.0
LINC01547,1.0
EEF1A1P15,0.0
DNAH10OS,4.176
AL096869.2,0.0
EGFL8,3.2060000000000004
AC009033.1,0.0
RAB3C,14.0
OR5BN1P,0.0
TOR1AIP2,173.25199999999998
RN7SKP297,0.0
LIME1,2.0
RN7SKP247,5.0
KCNJ18,0.0
AC008753.1,0.0
LANCL1-AS1,3.0
AC103808.2,1.0
PGAM3P,0.0
ABHD11,6.341
KYAT3,3.0
AL590490.1,1.0
NCBP2,18.480999999999998
AP001284.1,5.0
FAM239C,7.38
EIF4A3P1,0.0
CLEC18A,3.214
KRT18P51,0.0
RANBP3,13.174
AC008641.1,0.0
CXCL8,4.0
KCTD3,17.262
HNRNPLP1,0.0
RPL5P7,6.0
DDX39BP2,0.0
ANP32BP3,1.0
CXCL16,14.526
MGEA5,142.0
SSFA2,49.513000000000005
MIR4527HG,1.0
AC097372.4,0.0
AC008280.3,0.0
AC010998.2,5.2589999999999995
AP004247.3,0.0
AC002310.2,2.0
AC144652.1,0.0
LINC00924,2.327
ARL4C,32.0
RUFY3,12.029
AP001160.2,0.0
AL137793.1,0.0
SNORD33,543.998
HPRT1P3,1.0
TMEM131,32.001000000000005
AC027804.1,0.0
AC074051.2,0.0
TRDD1,0.0
Z98752.1,0.0
HMGB2,12.0
AC074029.3,4.915
AL590635.1,0.0
AL391256.1,0.0
ZNF610,6.918000000000001
MAP3K5,36.0
YY1,47.251999999999995
AC015802.6,25.296
AC104135.1,0.0
AC087854.1,1.0
AC010327.4,0.0
ETDC,0.0
AC090616.5,1.0
LHFPL4,3.0
NPIPB15,3.305
AC016737.1,0.0
FAM86HP,0.0
AC009093.7,4.0
TCEAL4,5.0
MIR3691,0.0
C5orf58,2.0
REM1,2.0
KIAA1211L,1.0
MKRN7P,2.0
RN7SL208P,0.0
AP000720.2,3.55
AL136528.2,0.0
AP002884.4,3.0
LINC01715,1.365
C17orf113,0.0
WNK3,8.0
RN7SL236P,4.9239999999999995
AL365181.1,4.1530000000000005
AC006978.2,0.0
MIR4319,1.0
AC107081.2,1.0
MEMO1P4,0.0
HMGB1P12,0.0
WFDC12,6.787999999999999
GPR37L1,11.267000000000001
AC125238.2,0.0
AC008608.1,0.0
MIR483,0.0
EVI2A,18.436999999999998
MIR3910-1,0.0
VWA5B2,3.0
RFX2,15.739
BMS1P15,1.4340000000000002
AC009126.1,3.0
AC006033.1,0.0
AC009314.1,0.0
KRT126P,0.0
LINC02119,4.0
AP002852.2,2.211
RN7SL87P,3.0
AL096855.1,1.0
FAM69C,5.0
AL118558.3,0.0
AC104126.1,0.0
CR383656.3,0.0
MTND2P4,2.0
AL355592.1,0.0
AC243964.3,15.288
AC008622.1,0.0
AC027369.1,5.0
IGHVII-49-1,0.0
EIF1P4,0.0
AC008799.2,3.0180000000000002
RANGRF,0.0
AP001605.1,4.0
FAM183DP,0.0
AC018735.1,0.0
MTHFD2P6,0.0
RN7SKP39,1.0
KPNA5,724.5360000000001
AC106028.1,0.0
MIR7848,0.0
RN7SL744P,8.95
AC055758.2,2.0
AC007016.1,1.0
AC073218.1,0.0
AC073343.2,3.283
SNORD115-15,0.0
AC024619.1,0.0
AC011815.1,2.025
HNRNPA3P3,1.213
CICP1,0.0
RAC1P5,1.099
RN7SL424P,1.0
AL049732.1,0.0
Z95152.1,0.0
DEFA7P,0.0
SORL1,654.4500000000002
AC008440.1,0.0
AL121790.2,0.0
SYTL1,22.058
PDZK1,0.0
TATDN2P3,3.0
AC025219.1,5.294
SLC50A1,14.899000000000001
AC019294.2,3.656
AP000244.1,0.0
KCTD2,2.0
AL121906.2,1.0
RN7SKP206,0.0
AC016027.3,0.0
AC068587.9,0.0
AL359837.1,0.0
AL035423.1,0.0
FGD2,30.72
PCDHGA9,3.0
RPL23AP85,0.0
CNPPD1,29.0
AC126182.2,0.0
PCDHA14,0.0
C1orf50,8.0
RNU6-906P,0.0
CSTF3-AS1,3.293
SULT1A4,0.0
MTRNR2L4,7.426
AL590096.1,6.0
AC106774.2,0.0
AC087672.3,1.0
AC087699.1,0.0
ZNF800,29.0
AL445433.1,1.0
AC011369.2,0.0
AC114550.1,2.0
KLHL1,5.0
AC004528.2,0.0
RNA5SP160,0.0
AL359258.2,0.0
KLF11,7.0
COL6A4P1,9.0
AC116345.1,1.0
AC131902.3,2.0
AC061975.2,0.0
CDY4P,0.0
AL356010.2,1.0
AL355353.1,0.0
Z98048.1,1.0
LINC02181,2.01
AC007969.2,0.0
LINC01477,1.004
RNA5SP484,0.0
LINC01449,6.0
AC090337.1,2.0
ZNF786,11.349
CU634019.5,0.0
ZDHHC3,27.0
AC093904.1,0.0
AC133480.1,0.0
UCHL3,9.463000000000001
AC095050.2,7.0
AC022217.3,0.0
AC025594.2,0.0
AL109954.3,0.0
KRT78,4.0
OR10AA1P,0.0
AP000322.2,0.0
LRRC9,5.0
BAZ2A,80.24199999999999
WNT9A,0.0
TAF9B,3.0
CAP1P2,1.0
SNORA80E,83.0
ZNFX1-AS1_2,0.872
RNU6-1025P,0.0
HS6ST2-AS1,0.0
AL049780.1,1.0
RPL36AP53,0.0
FAM90A21P,0.0
MRPL45P1,2.0
RN7SKP200,0.0
APOOP2,0.0
TEKT4,2.0
AC133561.1,3.975
FEZF2,7.202000000000001
AP005136.1,0.0
RNU6-679P,0.0
AP001372.1,0.0
AC092354.2,1.0
ARF3,39.0
AC093323.2,3.566
AC007237.1,1.0
TOP3B,5.0
IGLVI-63,0.0
SFXN3,18.389000000000003
AC010163.1,3.0
TLL2,14.994
TCTEX1D1,6.0
AL137000.1,0.0
AC120349.3,0.0
ASL,2.0
ERCC6L,3.2510000000000003
AC023078.7,0.0
SPRR2A,0.0
SNORD53B,4.0
PPIG,41.00000000000001
SBK3,0.0
PGPEP1L,1.0
AP000942.3,0.0
AC090826.3,0.0
AC087883.1,0.0
MIR498,0.0
LINC01596,3.0
FLJ20021,0.0
AC145423.3,0.0
AC004839.1,0.0
AC104233.1,1.136
AP003071.5,1.0
MED13P1,0.0
RNU6-1276P,0.0
SLCO2B1,12.181000000000001
LINC00555,0.0
AC112673.1,0.0
OR2B8P,0.0
TATDN2P2,2.0
AL137847.1,0.0
SUMO2P18,1.0
OR5AS1,335.949
ALDH1L1-AS2,1.0
DLEU2_5,0.0
AC131392.1,5.528
RPL32P14,0.0
MIR5100,0.0
PPP1R14A,2.0
AL049646.1,26.0
VPS52,8.0
AL110115.2,0.0
NPM1P23,0.0
RHOQP3,0.0
AC010445.1,1.0
RPS28P1,0.0
AC105020.2,1.0
GEMIN6,25.585
AC012574.1,0.0
AC100843.3,1.0
ACTG1P15,0.0
LINC01397,0.0
TVP23C-CDRT4,0.0
NDUFB4P11,1.0
EI24P3,0.0
POLI,31.061
MIR1295A,1.0
RNU6-1158P,0.0
AC011921.3,0.0
AC073592.3,1.0
HIGD1AP12,0.0
OR6C7P,0.0
LINC01735,0.0
AC007376.2,0.0
RNU6-276P,1.0
LINC01276,0.0
RNU6-308P,0.0
RN7SKP233,0.0
AC004836.1,0.0
RARRES2P8,0.0
IGLJ7,0.0
MTND4P35,3.0
AC072046.2,1.0
RNU1-35P,1.0
TELO2,1.0
AP001257.1,2.0
KIF3B,21.616999999999997
AL162430.2,0.0
AC138057.1,0.0
MSRB2,7.063
STARD5,6.163
MTND4LP16,2.0
AC007319.1,2.175
RNU6-550P,2.0
RNASE9,0.0
GAPDHP52,0.0
FOXA2,3.0
ATR,32.198
PP12613,0.0
MYMK,0.0
AQR,60.56700000000001
AL110504.1,0.0
IGHV3OR16-6,1.0
LINC01709,2.0
TFG,14.999
TUBB4B,3.0
AXL,9.232000000000001
AC011297.1,2.0580000000000003
CDHR3,13.211
CNTN4-AS2,0.0
BMS1P4,11.837
BX119904.4,1.0
MIR203A,0.0
RN7SL328P,2.0
AC243773.2,1.0
KRTAP10-1,0.0
AL096828.2,5.0
RNU7-62P,0.0
RASD1,1.0
AC073465.1,0.0
RNA5SP115,0.0
TSPAN8,6.0
TMTC3,20.0
JADE2,11.0
RPL3L,17.075
B3GNT3,0.0
LINC01801,0.0
SNORA18,34.955999999999996
IGHD4OR15-4A,0.0
RSPH3,25.891
RPL21P104,1.0
IL15,27.794
MAP2K4P1,3.18
DBH-AS1,3.0
ARL6IP4,7.0009999999999994
TNFRSF25,21.681
AC112225.1,0.0
MGC4859,3.0
TNFRSF11B,4.0
AL133163.2,1.0
SH3D19,10.999
TBC1D3L,8.747
SLC7A9,6.026
ZNF454,3.023
AC012645.2,7.013999999999999
RAD54B,3.0
RNU4-86P,0.0
AL355816.2,3.0
C1orf195,0.0
LINC00463,3.0
AC144530.1,0.0
AGAP6,6.675
PNMA8A,2.004
TRMT10A,4.0
AC008735.3,0.0
CFAP20,2.0
RNU6ATAC31P,0.0
ARID4B,65.032
HTR1A,2.0
AC087645.1,0.0
RNU6-973P,0.0
GATA1,5.0
RNU1-29P,0.0
NDUFB6,6.046000000000001
ADI1P3,0.0
MT1H,0.0
GPR84,8.0
Z73429.1,0.0
AL355076.3,0.0
AC087683.2,3.0
YWHABP2,1.0
AC245291.3,0.0
AC023141.4,0.0
LINC02549,0.0
AC245884.5,0.0
RALGPS1,26.325
SMIM1,14.0
TMCO1,41.361
ARAP1,80.001
AC020763.4,11.0
RBBP7,18.404
AC087498.1,0.0
RPS29P23,0.0
WASHC4,113.76100000000001
CYB5B,22.0
RWDD2A,1.285
BVES-AS1,3.0
MIR1275,0.0
ANKRD18EP,10.0
KIF21A,24.999999999999996
CCDC177,1.0
AL049869.4,0.0
MCCD1P2,0.0
BCAT1,27.095
HNRNPA1P32,2.0
AC013269.2,0.0
HOXC9,1.0
NEUROD4,6.0
AL159169.2,2.0
DSG3,11.994000000000002
RPS11P1,1.0
RNU6-168P,0.0
ANGPTL2,2.0
CRYGN,2.0
WNK4,7.122
SLFN12,18.0
ECEL1P1,0.0
AC087369.1,1.0
BPGM,189.00000000000003
AC073913.2,0.981
LINC02109,8.008
RN7SKP144,0.0
RPL36AP41,2.0
MIR5010,0.0
IGKV3OR22-2,0.0
PLAC1,2.0
FAM71C,1.0
MIR5702,0.0
POLD2,2.0
AL592148.2,0.0
AL662795.2,100.881
ITM2A,3.0010000000000003
AC021146.6,0.0
OR4F5,2.512
NBPF10,97.56200000000001
RPL34P22,1.0
PSMD10,1.254
AC022880.2,1.0
AC010460.2,0.0
RNU6-1149P,0.0
AC092965.1,0.0
AC090617.8,1.0
AHDC1,5.0
HGNC:24955,4.0
RNY3P11,1.001
LINC02179,11.206
ARFRP1,10.0
TDGF1P1,2.0
TMEM234,18.999
PPP1R3F,2.018
TRAV3,0.0
RBM22P2,7.737
SSXP9,0.0
C11orf98,1.0
AP001351.1,2.0
AC023908.2,0.0
ZW10,4.0
AC063977.3,0.0
TCEAL7,1.0
CYSLTR1,461.205
AC079089.3,0.0
AL670379.4,0.0
AC011460.1,0.0
TIMM17B,11.199
RNU6-122P,0.0
AC104619.2,1.0
LINC00283,1.0
AC006455.8,0.0
PTTG1IP,21.001
RAB2A,32.999
GEMIN5,8.0
IFNL1,0.0
CEACAMP3,2.0
CCDC130,9.521
PSMD7,9.0
ISCUP1,0.0
MYPN,7.728
RNU6ATAC13P,1.0
AC243547.2,0.0
SPRTN,11.999
AL121796.1,0.0
INPP1,4.0
LINC01915,3.0
ITPRIPL2,20.47
AC093725.1,1.0
AC093281.2,0.0
AC002367.1,0.0
SIGLEC31P,0.0
AC137932.3,26.613000000000003
AC100836.1,0.0
GYG1P2,0.0
AC008878.4,0.0
APOC2,0.0
ZNF830,1.0
RN7SL14P,0.0
NUMA1,24.815
AC107977.1,1.0
AC147055.1,0.0
WDFY4,40.0
EIF3H,24.563000000000002
AC007333.1,0.0
RNU7-19P,0.0
OR9Q2,3.0
TAF5,8.0
KRT8P44,1.0
FOSL2,61.0
FAM185BP,2.827
CSRNP3,20.347
AL445647.2,0.0
AC136759.1,2.5869999999999997
MIR6789,0.0
AL137230.2,0.0
LINC00174,50.158
MTA2,13.999999999999998
ADGRD2,9.205
GLMN,9.0
RPL7P39,3.0
FASTKD1,25.626
RNU6-346P,3.0
CYP4A44P,0.0
CCDC144B,108.109
RNA5SP30,0.0
Z74696.2,0.0
SLC10A6,0.0
RFNG,3.0
PRR19,1.199
NNAT,1.0
COL21A1,9.0
LINC00615,0.0
AC098859.1,0.0
AC011477.5,0.0
AL157709.1,0.0
COPS5,37.841
NEK8,9.78
OR7E129P,1.649
AC092832.2,0.0
FAM214B,31.999999999999996
RNU1-22P,0.0
RPS29P10,0.0
HRG,7.5489999999999995
RPS7P8,0.0
AP006294.1,2.0
AC003986.3,2.0
KIF26B,10.0
AC010185.1,0.0
AL627230.4,25.374000000000002
MRPS15,11.662
AC008680.1,0.0
AC129507.4,0.0
DCUN1D2-AS,1.0
AC096649.1,1.0
FPR2,69.794
RN7SKP72,2.0
AL356652.1,1.0
AC245008.1,5.473
NUP62,14.144
AC073488.6,1.51
AL118520.1,0.0
SVIP,18.044
AC099344.2,0.0
SLC25A21-AS1,2.0
MBOAT1,8.0
ASMTL-AS1,5.726
AP002383.5,0.0
COX5BP1,0.0
TREM1,35.001
RNU6-1336P,0.0
AL596247.1,2.0
AL135936.1,0.0
AC026979.2,1.334
PRAMEF11,0.0
OVOL1,1.0
ARL16,9.506
RN7SL473P,3.227
AFF4,63.00000000000001
AC134669.2,5.8660000000000005
GGTLC1,0.0
AL589987.2,0.5
VTI1BP2,0.0
AC096745.2,8.457
WWC2-AS1,0.0
RPL18AP14,0.0
AC116562.1,0.0
AC124293.1,2.0
MMD,42.0
AC027176.2,1.0
TSPYL5,8.0
FBXO43,5.696000000000001
CXCR1,30.0
RN7SL307P,1.0
MARK2P8,0.0
HDAC11-AS1,0.0
AC009997.1,0.0
AL355390.1,1.0
RN7SKP22,0.0
C5orf30,1.0
MTCO2P7,3.0
AC097461.1,6.808
RNU4-17P,0.0
MIR6823,0.0
AC015656.1,0.0
UGT8,38.812
CYP17A1,6.52
AC110620.1,0.0
AC007255.1,2.0
FAR2,15.0
AC063948.1,0.0
AL133445.2,2.0
AC112191.1,3.0
AC092032.1,0.0
BHLHE22,4.0
COX6CP17,5.0
AL158834.1,0.0
AC009237.5,0.0
AC005165.2,0.0
CDCP2,0.0
AC003101.2,0.0
AC026801.2,0.0
RNU6-754P,0.0
RPL7P41,4.861000000000001
KIZ-AS1,13.380999999999998
CCDC70,1.0
TDRD1,10.311
ACKR4,6.0
ZBED2,3.0
AC107464.1,1.0
AC036108.2,0.0
FO393418.1,1.0
FUNDC2P2,0.0
BX510359.4,0.0
AC092652.2,15.0
ADAM1B,5.0
CNTNAP3B,72.408
HMGCLL1,12.001000000000001
AC013248.1,0.0
LINC00632,5.144
ST20-MTHFS,2.138
AC125618.1,3.037
TTLL13P,0.0
AC113346.1,3.0
GABPAP,1.094
MIR3163,0.0
NFRKB,11.283
ADI1P1,0.0
SLC30A10,6.0
AC013448.1,39.775999999999996
RNA5SP219,0.0
HMGN1P26,0.0
AC138894.3,0.0
AC055874.1,5.0
KIFC1,8.184000000000001
INPP4A,26.0
SLC8A3,4.0
AL645939.4,0.0
AC093567.1,4.0
TTC4,8.0
AL050303.3,0.915
AGPAT5,10.0
AC009032.1,3.0
OR2T4,2.0
AC092720.2,1.0
CHMP1AP1,0.0
AC025211.1,0.0
ZBTB44,69.0
RNU6-972P,0.0
EIF4E2P2,0.0
TRBV7-7,2.0
COX20P1,0.0
HRNR,7.0
AC004263.2,0.0
AC103792.1,0.0
NPIPB8,3.094
AC092325.1,0.0
CR589904.2,1.0
AC007406.3,0.0
RNU7-173P,0.0
ATG2A,19.500999999999998
MIR1267,5.0
TPRG1,6.351
CBX3P8,1.0
LINC00208,0.0
NPTX1,1.0
AC012146.3,0.0
AL031768.1,2.0
OR10D5P,0.0
BCOR,9.0
GJC3,1.0
RPS6P14,3.0
MIR378C,0.0
S100A7A,2.0
RN7SL499P,3.9960000000000004
ATP5LP4,1.0
AL049838.1,0.0
AL627082.1,0.0
AC092601.1,0.0
MS4A6E,1.0
AC006530.1,2.0
PSPN,5.747000000000001
REXO1L6P,0.0
AC090142.3,0.0
AC083801.2,2.003
CTSF,1.0
AC130343.2,0.0
RPL5P8,0.0
RNU6-968P,0.0
AF130417.1,0.0
SERPINH1,8.979
E2F7,4.0
DYNLL1P3,0.0
ZNF605,36.115
BTBD19,43.81399999999999
PIGX,24.73
AC002378.1,0.0
C3orf80,2.0
AC025034.1,8.0
RNU7-192P,0.0
STAG3L1,2.0
BX664730.1,0.0
AC009495.1,2.0
GPR26,12.0
LYPLAL1,20.000000000000004
TPT1P11,0.0
AL391422.2,3.8289999999999997
AC093305.1,2.0
HTRA1,1.0
RPL7P59,1.0
UBE2U,0.0
MIR4251,0.0
RNU6-351P,0.0
OR52E8,1.0
LINC01683,0.0
ART3,9.215
SLC25A36P1,3.0
AC244100.1,2.0
AC013828.1,0.0
CDH18-AS1,0.0
ASB14,2.0
OR5AK4P,0.0
C15orf65,2.0
AC124283.1,0.0
AL031985.4,0.0
MYO16-AS1,0.0
MLLT10P1,2.0
NSUN4,18.863999999999997
MIR3134,0.0
MIR7975,0.0
AC138894.4,0.0
SLC9A1,5.0
SNORD14E,5.0
AC090124.2,2.0
IGHEP1,4.0
KIAA1191,11.243
AC104852.1,0.0
AC243967.1,0.0
MIMT1,0.0
AC105150.1,0.0
PDXK,30.842
AC018618.2,0.0
AC002465.1,0.0
SNRPCP16,0.0
AC093801.1,0.0
LINC01137,0.0
DMP1,2.0
AC123777.1,0.0
RPS12,57.658
AP000563.1,2.0
TTC13,33.001
RNA5SP444,25.078000000000003
LINC01960,3.0
AC090181.2,1.0
URGCP-MRPS24,0.0
RN7SL620P,0.0
LINC00211,8.273
AC093639.1,1.0
AC126755.3,1.0
KLHL5,29.129
MIR621,0.0
AC022384.1,0.0
MTND4P17,2.0
SNRPEP6,0.0
AC117395.1,0.0
AC090525.1,0.0
Z99497.1,0.0
AMELX,0.0
RN7SL311P,0.0
RNU6-129P,0.0
LINC02312,6.0
AC011396.2,2.184
CCND2P1,0.0
ZNF277,27.868000000000002
AC011497.1,0.0
AP000552.1,50.821999999999996
HEATR5B,46.589
AP001160.1,0.0
ZNF726,15.056000000000001
GIPC3,1.0
AC005034.1,0.0
PKN1,13.022
AC090503.2,2.0
PRIM1,5.0
HSFY3P,2.0
AL049636.1,0.0
MBD1,11.0
AL512635.1,1.0
SPSB3,10.0
LINC00911,2.0
ONECUT3,17.977
ZBED3,5.0
AC116003.1,0.0
LCE2D,1.0
CDA,7.0
AC099681.2,1.0
IDUA,3.0
UBE2R2,23.0
AC009403.2,9.686
RPL36P18,0.0
MYO1H,4.0
AC084116.4,0.0
AC009955.2,0.0
CSNK2B,12.672
ENPP7P11,0.0
AC087362.2,0.0
CFAP73,0.0
PRKD1,4.116
AL365181.4,0.0
AC073465.2,0.0
HPVC1,1.0
AC018953.1,2.0
DAGLB,20.858
LINC01609,445.555
RPSAP41,0.0
AC027020.2,4.069
VDAC1P12,0.0
RAB37,21.139999999999997
RPL7P23,1.194
IGLV10-54,0.0
C8orf59P2,0.0
AC097515.1,0.0
AC112206.3,0.0
OR1G1,1.0
LINC01811,1.0
AC007036.2,0.0
MTND1P33,0.0
AC024941.1,0.0
AP000808.1,3.0
HCG22,1.0
RN7SL405P,9.524
ZNF20,3.471
AL355312.3,0.0
UPF3AP3,1.0
AL161669.2,0.0
AC103968.1,3.0
NACAP1,6.856
ACADS,1.0
LINC02176,1.172
NR3C2,5.0
TTC28-AS1_1,0.0
AC018638.6,6.274
ZBTB20-AS5,3.0
SPRYD7P1,0.0
RNU6-1140P,0.0
SCARNA4,34.0
S100A11P1,0.0
MFAP5,9.302
PLGLB1,11.0
AC020658.1,0.0
HSPB3,0.0
MID1IP1-AS1,0.0
PCDHB14,6.007999999999999
SUMO1P4,0.0
AC016629.1,2.384
USP37,35.498
SLC9A3P1,0.0
OR4A19P,3.0
AKAP3,5.0
AC021231.2,0.0
APOA5,1.0
PPIAP29,0.0
AL031767.1,0.0
PSMA8,4.0
OSR2,5.0
AC068759.1,4.0
AC025554.1,0.0
LINC01882,4.0
RNU4-75P,2.0
EFTUD2,38.059
AC116353.3,1.0
KRTAP10-7,0.0
AC097662.1,6.7170000000000005
AC114271.1,0.0
ABCG2,11.0
ZNF143,15.000000000000002
HCLS1,67.745
RNA5SP86,0.0
AL136295.7,102.552
SNRPD2P1,0.0
C11orf58,72.334
JOSD2,1.0
MCRIP1,5.0
ADD1,64.505
C2CD4C,0.0
AC012462.3,2.0
AC024909.3,9.0
FAM46C,1957.984
KRT81,2.3680000000000003
AL162376.1,0.0
RN7SL60P,1.0
AF254982.1,0.0
AP001599.1,0.0
HNRNPH1P1,2.0
