gene_name,HH003_K_SA_S8
ZSCAN23,8.0
PCF11,120.43
IGKJ5,1.0
TNFAIP2,380.88100000000003
RFWD3,37.198
GPAA1P2,18.393
AC117402.1,2.0
AL353726.1,10.0
DCLK1,74.106
LINC01489,7.1579999999999995
AC112496.1,8.0
AC069023.1,0.0
AL731537.1,12.35
HIBADH,14.0
AP003500.1,0.0
RN7SL222P,0.0
MIR7978,0.0
FUT10,69.394
AL158151.3,3.0
AL096828.1,2.0
RNU6-103P,0.0
GCNT1,43.0
RPL41P2,7.822
MICU1,37.324
ING4,25.000999999999998
AC097527.1,4.427
AC025575.2,8.738
CPT1C,57.301
LINC01723,0.0
FAM229B,12.800999999999998
AC025871.2,6.0
CARM1,21.0
TRGV5P,0.0
AC092171.1,0.0
AC027682.1,0.0
AC022784.4,1.0
CU638689.4,115.522
HMGN1P26,1.0
LINC01739,8.0
PLXNB1,21.0
AL132639.3,0.0
ARAF,28.000999999999998
SCNN1A,40.995999999999995
BTF3P4,0.0
TRMT61A,7.0
AC099541.1,2.0
EIF4EBP2P3,0.0
AC108467.2,5.0
SPINK1,24.801
FXR2,44.016
ZNF662,24.396
USP34,288.587
AC010486.3,5.0569999999999995
SMARCD1,24.999999999999996
GNB4,126.949
AL161787.1,0.0
KLK10,28.093999999999998
AL079342.2,0.0
AC134026.1,6.0
DERL2,38.386
GYPC,287.001
RPL4P4,1.3419999999999999
OR9G4,6.0
XIRP2-AS1,2.0
AC137579.2,5.0
SETP2,3.0
AC112484.4,6.0
AC092634.1,0.0
AC134349.1,0.0
IGHV4-28,0.0
CRYGB,2.0
FAM120B,47.0
CELF2-AS2,6.0
AL024508.2,10.152999999999999
SP9,0.0
ZNF781,16.221
ERICH6-AS1,24.691999999999997
AC092999.1,16.654
AC114760.1,3.0
ERN1,112.13899999999998
SLAMF9,1.0
AC023946.1,3.0
SNORD89,664.0
MIR4667,0.0
MTND4LP1,2.0
HMGN1,110.67699999999999
RPS29P3,0.0
DNM1,42.31
MIR518A2,0.0
LAIR1,89.39
RPL15,111.32300000000001
AL391839.1,1.0
RPP25,2.0
MISP3,3.0
AL603865.2,0.0
CBWD5,174.848
SNORA71E,20.987
AC009086.3,6.03
ANKRD26P1,32.0
MIR640,2.0
AL359643.1,1.0
PQLC1,23.654999999999998
GPATCH2L,208.559
B4GALNT1,20.999
SLC1A1,5.0
AL354976.1,7.0
CLUAP1,68.52799999999999
AL008638.3,271.987
ADGRA2,5.0
ZFP41,15.564
TSEN15P3,0.0
RN7SL42P,0.0
RNY1P5,0.0
AC005695.1,14.020999999999999
AC123788.2,0.0
AC090457.1,0.0
POLDIP3,38.0
AC025257.1,1.0
AP005136.1,4.0
MIR8057,1.0
ADAMTS15,8.0
PCSK5,49392.927
ENPP7P12,7.0
AC124301.1,0.0
SNORD115-15,2.0
AC020604.1,0.0
ARL17A,137.96499999999997
RANP8,5.0
AC099066.1,0.0
LINC01259,5.593
AC034105.2,2.0
RPL21P6,3.498
SLC25A47,0.0
AC145343.1,5.0
TROVE2,113.25999999999999
AC025040.2,1.138
COPS8,15.792
GLRA1,15.004000000000001
RUFY2,131.20700000000002
MTRF1LP2,7.0
AC005703.6,3.0
Z95114.4,67.19800000000001
AL162233.1,0.0
AP000866.4,0.0
OR52M1,2.0
AL389915.2,0.0
CLDN2,0.0
AC036176.3,2.0
AC108078.1,6.626
SLBP,8.0
C4orf45,2.0
AKNAD1,13.475999999999999
DMRTA2,3.0
SLC41A3,30.585
OR4A4P,0.0
LINC00904,7.519
AC105031.3,4.0
KRTAP9-6,1.001
RN7SL818P,1.0
FAM47A,0.0
GUCY1A2,65.0
HIST1H2AA,2.0
TTF1,19.343999999999998
OR5M9,0.0
LINC01708,8.0
AC016723.1,1.0
AC006116.3,0.0
Z98751.3,0.0
AGBL1-AS1,20.789
MIR6508,0.0
MIR3184,0.0
AC092568.1,6.0
MEA1,4.0
ZNF10,14.0
AC113423.1,0.0
PIN1P1,1.0
BX119904.4,1.0
AP000763.1,0.0
GTF2IP7,54.332
LINC02010,10.0
AL445259.1,327.964
AC016957.2,50.865
AL356575.1,0.0
KCNA4,26.0
PPP1R15A,58.352999999999994
AC007598.1,2.0
AC022868.1,0.0
PCDHGA5,22.381
OR2W4P,1.0
HMGB1P51,5.0
TRAJ17,0.0
TRAJ50,0.0
AC011446.2,2.0
HNRNPA1P41,3.8339999999999996
AC090023.2,4.0
AC010132.1,1.0
ANXA11,144.21900000000002
SPDYE9P,0.0
PDGFRA,39.242999999999995
AC133065.2,10.0
HOXB-AS4,0.0
AC107015.1,5.0
OXGR1,5.0
AP005899.1,30.061999999999998
LINC01429,9.561
OLFM3,15.0
RPL19P20,0.0
RPL17-C18orf32,0.0
AC093331.1,1.953
RNU2-11P,0.0
RAET1E,19.296
KRTAP22-1,4.0
MIR4280,0.0
PTPRH,19.241
RFTN1,19.0
CICP20,2.19
LINC02505,14.674000000000001
GCSAM,9.0
OR4C6,1.0
PDCD5,9.0
AC116353.3,0.0
GABARAPL3,2.0
TRA2B,122.45400000000001
FNTAP2,0.0
AL731563.2,0.0
NRAP,6.0
AHSP,21.0
RFPL4AP1,2.229
SELPLG,130.0
EMC6,4.0
AC087380.1,15.559000000000001
AC103710.3,3.0
AC008758.1,27.253
ADRA1B,7.0
SNX18P3,98.285
TXNP2,3.0
OR2B8P,0.0
AP001160.3,0.0
AC010175.1,0.0
U95743.1,2.0
AC107982.3,4.0
KIF7,2.0
AC011498.3,0.0
MIR6516,0.0
SLFNL1,6.0
AL731684.1,6.0
TMEM199,38.108000000000004
AC011477.3,3.2960000000000003
MIR3714,0.0
NDUFAB1P1,1.0
MIR4463,0.0
FAM180A,8.936
AP000844.2,0.0
RN7SL143P,5.675
RGPD1,30.311
MROH2B,23.0
CERS3,10.0
ZNF625-ZNF20,0.0
ATP6V1G1P3,0.0
AC002064.1,0.0
PHRF1,22.0
AC025580.3,27.76
DPPA3P1,0.0
RBMY1A3P,4.098
RNU1-131P,0.0
NIFK,17.012999999999998
AC096644.1,0.0
NOS2P4,0.0
USMG5,8.0
MIR5687,0.0
C1orf146,7.7410000000000005
AC036176.2,10.0
AC104958.1,5.0
AC074052.2,3.971
PKD1P5,16.311
NUDCD2,51.336000000000006
RN7SL155P,3.397
AC064802.1,5.231999999999999
AC067945.2,6.027
AC078906.1,41.076
PSMB5,8.0
AC009044.1,9.049
AL365203.2,0.0
FAM216A,28.32
AC104237.3,4.0
TAS2R14,13.0
CDH8,92.293
AC009161.2,0.0
AC106730.3,2.0
AL354685.2,5.0
USP12PY,0.0
CNDP2,79.446
AL391422.3,14.0
TDGF1P3,16.718
RNU6-889P,0.0
CPNE6,9.0
FAM196A,8.0
HIST1H2BN,36.228
OR2T35,0.0
UNC13B,55.0
HMGN2P32,0.0
GM2A,35.434000000000005
TRBV8-2,0.0
LAIR2,3.0
AL355989.2,0.0
AC024257.3,44.166000000000004
UNGP3,1.0
SERPINB11,14.245999999999999
AP001007.1,3.0
PPIAP6,0.0
AL356292.1,2.0
AC078962.1,7.097
RAB11FIP3,19.36
SMG6-IT1,1.0
UBE2V1,54.99999999999999
DDX28,6.0
SESN3,399.0
RNA5SP360,0.0
NBPF9,736.631
RN7SL786P,0.0
AC069304.3,4.0
AC100810.3,10.0
AC243756.2,3.065
AC084121.1,15.0
SAGE4P,12.535
ZBTB7C,31.0
RPSAP43,0.0
SEC23A,119.17999999999999
TNS3,60.218
AC073346.1,5.0
AC089999.3,0.0
ZNF805,7.39
AL162615.1,4.0
TSPY25P,0.0
THPO,0.0
UBQLN4P2,2.0
LINC01537,159.875
KRT6B,5.912999999999999
AC022215.1,0.0
RNU6-909P,0.0
RNU6-1164P,0.0
ZBTB14,17.0
AL589987.1,3.0
KRT31,1.0
AC096582.2,1.0
LINC00284,24.0
LRRN4,3.0
RNF19A,62.0
AL137071.1,0.0
AGGF1P5,11.0
AC062016.2,1.0
ADI1P3,0.0
PRSS3P1,0.0
PGAP1,96.63
PRAMEF17,1.067
PRAMEF5,0.0
RAI14,36.089999999999996
AL358913.1,0.0
AL121908.1,0.0
RN7SKP23,48.452
MIR5586,2.0
RNU6-36P,4.931
LINC02196,2.0
AL445685.2,1.0
IGKV2OR2-8,0.0
ANKRD49,27.000000000000004
EIF3A,83.0
C2orf69P3,1.0
KLRA1P,12.0
MBNL1,369.146
AC005002.2,0.0
AC093783.1,1.0
RNA5SP128,1.0
AC096734.1,4.0
MT-ATP6,359.19
DACH1,18.0
AL355480.1,0.0
HSPA4,51.0
RPS2P45,9.715
CKS1B,20.363
MTATP6P24,0.0
RNY1P9,0.0
AC012307.1,0.0
AC087203.3,71.361
MAP3K10,44.535999999999994
AC000111.3,0.0
AL079304.1,0.0
AC109780.1,3.0
CT45A10,8.761000000000001
ESRRB,13.0
ILK,50.466
AL391261.3,1.008
AC117500.4,1.0
RNA5SP307,0.0
AL139237.2,3.0
AC009365.1,0.0
NFIA,53.0
AC243773.1,6.0
IDSP1,0.0
AC025423.3,3.0
SNRPGP13,0.0
ILKAP,37.836
MIR4442,0.0
AC126773.3,0.0
CACTIN,27.374000000000002
MTDHP5,0.0
ITGB8,88.696
PRPS2,9.0
AC009084.2,55.931999999999995
AC018558.4,0.0
AC244250.2,0.0
LCAT,9.280999999999999
AC136424.2,2.0
AC016877.3,0.0
AL589702.1,4.0
ULK4,30.092
EBPL,28.353
SLC22A13,5.0
C15orf40,271.251
ZNF283,59.215999999999994
LINC00901,4.0
PIGH,28.894
OR10J8P,0.0
U73169.1,5.0
FAM50B,4.0
RN7SL551P,5.0
PDE5A,55.00000000000001
SPEF1,2.0
MTND4LP20,0.0
CCDC11P1,12.0
AC004706.2,2.0
AC092723.1,12.449000000000002
MIR3683,0.0
HAUS7,66.874
ZFP2,12.164
AC007953.1,4.0
AC133644.1,7.257000000000001
RNU6-1238P,0.0
CDH17,23.631999999999998
SEPT5,16.547
AC107934.1,2.0
AC012170.2,3.0
CHRNA9,10.0
AC055872.1,0.0
TBC1D25,8.0
AF305872.1,2.0
OR4K16P,4.09
KCCAT198,13.675999999999998
AC022118.1,1.0
ARPC1A,3.206
AL158850.2,1.0
AC092035.1,1.0
AC020637.1,43.396
GRK7,20.0
HNRNPA1P73,5.0
CHEK2P2,16.304
TRIM58,270.08
AC103706.3,0.0
C1GALT1C1,4.0
ZNF687,46.042
AL121999.1,2.0
AL157373.1,0.0
AL122017.1,0.0
AL158069.1,0.0
AC007899.1,6.0
SEMA3A,48.0
GON7,7.0
MARVELD3,60.519999999999996
BORCS8,187.47099999999998
MIR208A,1.0
ZNF544,64.379
EI24P3,12.0
GAPDHP42,4.0
RNA5SP20,0.0
PHC2,72.0
AC109583.1,0.0
EIF4A2P5,2.0
IGHV3-64,0.0
MIR522,0.0
OR13J1,3.0
ARHGAP12,40.873999999999995
NPHS1,16.61
LIG4,18.0
KRT18P5,1.0
AL160412.1,4.0
ZNF865,14.0
AL137078.2,1.0
BSPRY,22.0
GNE,42.693
AC005868.1,0.0
MARVELD1,6.0
AL096840.1,0.0
CNEP1R1,83.61699999999999
PRRT2,7.497999999999999
BX842568.1,0.0
AC093426.1,34.379
RNA5SP352,5.97
AP001269.3,0.0
MIR4771-1,0.0
AL078624.1,4.0
LINC01031,3.362
SCN2B,136.364
IRX1P1,3.0
BX088702.1,0.0
AL359314.1,0.0
WWC2-AS1,1.0
AP000688.1,4.0
ZNF449,13.0
ADIRF-AS1,28.557
LINC01535,9.557
AC005726.5,0.0
RPL31P41,4.0
OR5G5P,0.0
MUS81,13.0
SLC25A25-AS1,85.62700000000001
AP001831.1,0.0
AC098679.3,27.296
FLG,18.0
HMGB1,166.536
AC009133.4,1.0
LINC01939,0.0
AC011933.2,98.08
FRMD4B,47.525999999999996
LIMD1,128.32
AP000949.1,1.0
LINC02345,14.0
MAGI3,18.013
PARD3,18.0
C2orf88,49.31
RN7SKP244,0.0
HNRNPA1P13,6.0
CTF2P,2.0
WASH5P,242.72400000000005
AL121914.1,0.0
EIF4BP5,11.23
C16orf87,84.538
MYO5BP3,3.2289999999999996
ACTBP14,1.0
AC005042.1,0.0
LINC00265,25.355
AC108199.1,1.0
WDR19,74.15200000000002
SERPINB5,15.129999999999999
NDRG3,23.589000000000002
AC245100.1,8.0
AC092634.5,12.821000000000002
LINC01343,2.0
AC148477.6,0.0
AC112236.2,0.0
GPX4,12.0
AC108750.1,5.0
AP000897.1,6.0
AC090572.3,4.0
AL358942.1,8.378
AC017083.3,0.0
AC106858.1,3.0
KIR3DX1,73.961
AC074183.1,0.0
AC127164.1,12.48
AL079307.1,281.856
AC040934.1,1.0
AC026904.1,11.116
LINC00838,19.167
RANBP10,36.0
GOSR2,72.405
AC002465.1,0.0
KLK4,9.493
AL355615.1,1.0
ABHD14A,6.748
RNU7-152P,0.0
AC004965.1,2.0
PRY2,0.583
AC233309.1,23.694000000000003
AC007608.1,17.112000000000002
AP001372.4,0.0
RPL29P2,8.0
AL671883.2,1.0
CEP128,43.099999999999994
AL136295.5,37.875
RNU2-17P,2.0
SCML2,17.844
OR1E2,1.0
UCMA,0.0
C20orf27,5.0
AP000357.2,35.061
AL355994.5,0.0
GLYATL3,5.0
AC087277.2,0.0
PF4V1,13.972999999999999
LINC02171,3.0
AC008555.7,0.0
PTCHD1,55.707
CNN3,8.0
RN7SL97P,2.0
AC021755.1,1.0
RPGRIP1L,89.382
MIR4436B1,1.0
SPTLC1,57.20799999999999
TMEM170B,136.096
FTLP19,0.0
AC046185.2,2.0
UBQLN4,17.0
COPS5,86.05199999999999
RNU4ATAC,1883.0
OR7E85P,0.0
AC011503.2,16.0
IGLV7-46,2.0
AC138649.3,0.0
hsa-mir-3130-1,0.0
AC012414.3,3.0
EML2,173.727
AP002336.2,3.9739999999999998
AC138207.1,1.0
LINC01021,27.423000000000002
AC079753.1,5.255
AC104211.1,2.0
ARHGAP11B,69.858
RNU6-978P,0.0
MIR6894,0.0
FAHD2B,2.109
AL354696.1,24.0
CNTNAP1,26.656
CICP2,2.062
RPL23AP85,2.0
AC074033.1,17.393
MIR532,0.0
NDUFV2-AS1,6.0
HAND2-AS1,48.51299999999999
AC010141.3,0.0
RHBDL2,28.614
ST6GALNAC5,9.0
LBX1-AS1,9.0
TCERG1L,15.055
S100A9,443.0
RNU6-373P,1.0
UQCRFS1P2,0.0
CAPN15,10.189
AC009305.1,0.0
AC006483.1,0.0
AC106796.1,3.0
OR2AP1,43.418
CRH,3.0
SAMD11,4.0
TGM6,4.0
RPS26P55,0.0
CALN1,36.632
LNPK,88.345
AC015818.2,2.088
EPS8L1,12.0
AC243773.2,12.0
AC004585.2,5.0
HCG24,7.157
PATJ,80.451
SERINC3,137.201
RPSAP60,1.0
RNU6ATAC4P,0.0
SNORD13,315.0
RPL7P51,3.0
AC010976.2,10.290999999999999
AC006435.1,1.0
ZNF335,30.302
AC006463.1,1.0
CYCSP55,1.0
AC010181.2,1.0
VDAC1P2,0.0
GPR31,2.0
AC007792.1,2.0
AC140479.2,13.0
LINC00265-3P,0.0
SNORD115-5,0.0
RPS6,54.947
PRPF8,130.251
NREP-AS1,0.0
PARPBP,47.87
DPY19L1P1,86.98899999999999
AC063976.1,0.0
AC087894.3,5.0
AC009163.5,2.657
AC092902.5,1557.3010000000002
AC105942.1,2.0
SEMA7A,9.0
AC007229.1,0.0
HIST2H3DP1,0.0
PRSS54,6.999999999999999
LNCPRESS2,2.0
PHAX,74.19
APOOP4,1.0
TMX3,78.027
FAM84A,22.0
AC139792.3,5.0
IGLV10-67,0.0
SNAPIN,3.0
AC130365.1,2.8
MIR23C,0.0
RNU6-46P,1.021
RNU4-31P,0.0
AC005833.1,0.0
SPP1,7.0
ERHP1,1.0
SLC6A7,16.0
AC125611.2,3.0
AC097535.2,0.0
AC100835.2,4.0
STAMBPL1,45.308
CMC1,47.834
AL163973.1,0.0
AC011193.2,2.0
AC003989.2,1.0
TP53TG3C,0.0
LINC02039,0.0
RN7SKP20,0.0
AC009122.1,4.0
LMLN-AS1,3.0
TRBV20-1,0.0
AC002480.4,19.0
DEFB108E,1.0
NDUFAF4P3,0.0
RNF181,5.0
RAB4B,55.299
AL136988.1,0.0
OR2L8,1.501
AC064862.1,0.0
LILRB3,95.60400000000001
ESAM,21.445
MIR5683,0.0
AF233439.1,0.0
AC068075.1,6.063
AC004593.1,6.0
MTCO3P11,9.0
BRAF,80.0
EEF1A1P12,0.0
AC116337.2,0.0
EXD3,33.274
CDH12P4,0.0
GPR174,4.0
AP003486.1,6.0
DENND1B,77.69699999999999
EIF5AP4,0.0
AC007967.1,1.0
GPR75,8.0
AC110491.3,2.0
AC096746.1,5.0
AL136309.4,1.0
TRBV7-5,6.0
AL589794.1,1.2409999999999999
OR4A41P,0.0
BCL2L14,22.747999999999998
AC018371.1,3.0
IGHV3OR16-6,2.0
AC018710.1,3.9989999999999997
ZNF569,31.151000000000003
MIR10A,0.0
CMTM8,6.0
AC012435.2,1.0
MIR507,0.0
AL354714.3,1.0
AC126474.1,22.193
SLC30A9,61.345
RNU7-151P,0.0
ALG5,16.656999999999996
AC010201.1,2.0
C11orf86,5.0
AC007738.1,0.0
AC126121.1,1.0
TMEM38B,16.806
AC080112.1,0.0
COG6,64.0
AC008991.2,1.0
AC093512.1,1.0
CC2D1B,42.693
CENPQ,8.0
TNFAIP6,4.0
PPP1R3C,18.0
CHCHD2P2,0.0
RPS12P10,0.0
RPL32P23,0.0
TUSC3,12.043
FAM86C1,7.116
RNU2-55P,3.0
RBFOX2,39.0
AL034548.1,27.815
Z82170.1,2.0
LANCL3,29.910999999999998
RPGR,49.0
SNX8,10.05
AC008687.8,0.0
AL512310.4,3.0
RN7SKP108,1.0
AC119751.7,2.281
AC093155.2,4.0
HLA-DQB1,8.0
OR13A1,11.0
AL133372.3,4.0
RPL12P15,0.0
LACTBL1,1.0
MIR517A,0.0
KLHL23,38.618
AC119424.1,1.0
LINC00870,10.0
NUDT17,7.0
TTTY5,7.0
AC007679.3,0.0
MTCO1P2,2.012
CTNNA1,70.55199999999999
AC104170.1,2.0
PDCD6,86.291
IGBP1P3,1.0
RN7SKP263,2.0
LINC02316,7.0
AC004241.2,3.0
AP005212.2,0.0
CA5B,177.626
GPR45,2.0
AL359920.1,0.0
MAB21L3,287.97
MIR934,0.0
LINC01826,5.0
AC079465.1,7.0
SEL1L2,11.0
AC246817.2,11.210999999999999
ROBO2P1,2.0
OR7E8P,2.25
SCO1,86.899
RNASEH2A,29.366999999999997
RNU1-138P,0.0
CA15P1,0.0
DUS2,23.000999999999998
AC107959.1,10.615
PDGFRL,3.0
AC007688.2,0.0
MTCO3P42,4.881
AC103691.1,26.0
RPS18,51.214
AC138907.3,2.5
RASD1,3.0
RN7SKP248,1.0
AL078621.3,84.58
RNA5SP330,0.0
LMO7,69.065
AL137792.2,2.0
AL592221.1,3.0
AC024293.1,0.0
SUN5,4.0
AC100843.1,2.0
ZNF852,25.0
CYP4F35P,22.434
AC008652.1,3.0
RNU6-827P,0.0
GATA4,9.0
AL021546.1,0.0
MALAT1,25081.0
ZNF706,55.118
NAALADL2-AS2,3.0
AL731533.1,1.078
NXPE1,15.0
EEF2,125.0
GANAB,67.151
UGT1A8,10.682
MBNL1-AS1,39.099000000000004
TRAV25,7.0
MICC,0.0
AC069240.2,1.0
BHMT2,21.972999999999995
MEF2AP1,0.0
NRBF2,51.115
PDLIM1P3,1.0
RN7SL120P,3.0
SAMD9,90.0
AC079329.1,1.0
PRR23C,12.648
MAP1LC3BP1,1.0
TMCO4,6.0
IGKJ1,0.0
GEN1,79.77199999999999
SPECC1,149.427
UBE3B,70.237
EIF4A1P7,2.05
LINC00434,2.0
SORBS2,59.978
TANK,90.99900000000001
CYB5R1,13.0
AC138904.1,28.726
SLC25A33,23.862
RN7SKP45,0.0
AC112719.1,0.0
MIR4468,0.0
AC006994.1,3.0
FBXO28,26.0
PDYN,2.0
IL10RB,43.454
CU633904.2,2.206
TMEM87B,30.0
AC073343.2,11.187999999999999
AC092384.1,4.0
EXPH5,64.47
CASC20,5.341
SIGLEC5,36.869
AP000936.3,0.0
CPNE5,13.0
AC025268.1,41.99
AC068042.1,1.0
PTMS,16.0
PPFIA2-AS1,8.0
AC093700.1,0.0
RNU11-5P,0.0
RPL35P1,0.0
AC104662.1,2.0
MIR548G,0.0
AC093297.2,37.0
AC104563.1,1.083
PLAA,37.0
MIR1244-1,0.0
CTSL3P,2.0
CATIP,20.86
AC005041.3,0.0
AL158211.5,8.0
AC010319.2,0.0
AL360181.4,2.0
GFRA4,3.0
DSCR10,3.0
AC141846.1,0.0
AGGF1P3,9.755
AC010331.1,1.0
AC079015.1,15.05
AASS,34.165
SPTSSB,11.0
STAR,7.138
ZNF20,16.916
TRIQK,47.278
AP000942.4,0.0
GIN1,17.92
CCDC115,22.0
AL592447.1,2.0
FAR2P1,157.32999999999998
FAHD2CP,1.0
MIR2117HG,1.047
AC126544.2,3.0
RNU2-19P,0.0
AL929410.1,0.0
DUTP7,0.0
MAPKAPK2,43.0
AC011396.1,3.0
AL352977.2,1.15
ELOVL3,2.0
AC090502.1,100.106
CCL22,28.910999999999998
ZFP1,17.0
Six3os1_6,0.0
PNLIPRP2,4.0
CFD,18.35
PSMD13,55.233999999999995
IFNA16,2.0
MIR4259,2.0
AC117386.2,10.0
GOLGA6L7P,55.622
C6orf62,178.0
PKHD1L1,65.0
PFN2,9.0
SGTB,66.08399999999999
HEPN1,7.0
OR8S1,0.0
MIR7161,0.0
AC096920.2,2.0
WDR77,8.0
LIMS4,0.0
LINC02207,8.0
ANGPTL5,16.0
NME1P1,3.0
LRRC2,51.812
AC009093.7,8.0
KCNJ8,4.0
RNU6-853P,0.0
POLK,78.07
AC083867.1,1.0
AC133785.1,13.004000000000001
GRAP2,65.0
AC006927.1,1.0
MRGPRF,3.0
ZNF444,31.924
ANKRD23,0.0
LETMD1,84.065
AC005358.2,42.588
AL596275.1,1.0
BOK-AS1,2.0
AL157788.1,0.0
AC009075.1,2.0
CCL14,3.0
OR7E94P,110.211
ZDHHC1,2.0
PRAMEF18,15.745999999999999
MRPS33P2,0.0
AC010336.4,1.0
CTRL,2.0
AC009567.1,0.0
AC113410.1,1.0
DISC1FP1,16.144
AC111194.2,0.0
LINC01136,37.545
DUX4L11,0.0
PKN2-AS1,7.0
OBSCN-AS1,4.0
AC100821.1,37.0
ALDH7A1P3,5.0
SLC15A2,57.753
TLX3,2.0
AC018445.1,0.0
ASS1P4,0.0
AC007182.2,2.066
AC068533.4,4.435
C9orf3,83.81099999999999
PXDN,42.001000000000005
AC007342.6,16.873
AC055878.1,0.0
AC119751.8,0.0
PDSS1P1,2.0
AC011524.1,1.0
RPS24P6,0.0
OSBP2,18.854
MIR4462,0.0
SEPHS1,27.0
PCDHGC4,2.0
MIR4506,1.0
LINC01855,0.0
DOK1,19.0
SKA3,51.0
RBM15,26.0
AL731534.1,0.0
KRT74,7.0
MIR4637,0.0
MTND6P18,5.0
UGT1A6,23.873
AC018362.1,6.631
GAPDHP67,0.0
AC117503.2,9.068
MSRB1,127.999
CHKA,18.0
AGGF1,29.561
AC011511.1,23.988000000000003
AL358333.2,0.0
AC010376.1,2.0
LINC02335,1.0
AC005410.2,0.0
AP001360.1,5.0
AC137767.1,4.0
AC018630.1,1.0
PROSER3,54.173
AC005730.3,15.722000000000001
HIF1A,82.335
IQGAP2,87.05000000000001
USP43,6.0
AC022709.1,0.0
AC069421.1,1.0
AC112173.1,2.0
AL133338.1,5.0
OR4C1P,2.0
LINC01563,1.0
AC097478.1,67.0
SDCCAG3P1,1.0
MPV17,44.111000000000004
CERS6-AS1,30.238000000000003
CLUHP10,1.208
AC027031.1,0.0
RPL7P12,6.35
GJD2,7.0
BANF1P4,2.0
TTC32,10.998999999999999
UGT2A3,7.0
AC104002.2,1.0
C8orf22,15.0
IFT43,15.0
PLD2,24.999
HNRNPA2B1,275.0
ZNF605,100.271
RNU4-49P,2.0
AL589823.1,1.0
AC136944.2,245.40599999999998
KCNQ1OT1,4921.665
OR4F6,10.0
RNU1-136P,51.083999999999996
AP2A1,150.547
AC245052.6,0.0
AC003006.1,0.0
ABCC8,18.0
LINC01609,1347.869
AL139254.3,4.0
KCNJ4,3.0
ETV5,10.038
AL392023.2,192.183
RNU1-14P,0.0
VPS13B,228.282
MRPL15,6.0
AC084880.2,1.0
CSNK1G2P1,1.0
ZNF99,36.508
BCS1L,16.0
YWHAZP4,2.0
Z86062.1,12.185
AC022616.5,0.0
AC012368.1,319.337
HMGN1P12,0.0
DACH2,15.342999999999998
AC234771.5,1.0
PSMD8,28.493
ARL2-SNX15,0.0
MIR197,0.0
RPS20,84.783
CST9L,3.0
ACYP1,9.0
RRM2P4,0.0
AC009623.1,4.0
AL928654.4,1.057
AC062037.1,0.0
AC138749.5,0.0
AC021785.1,0.0
HNRNPCP8,2.0
ZBTB25,171.438
AL008726.1,2.0
PKIA,17.0
C11orf21,56.0
SPAG7,43.894999999999996
AC108039.1,0.0
RPS10P5,1.357
ZNF157,20.616999999999997
PPY2P,1.0
CCDC39,18.0
SERGEF,17.0
ALG1L14P,0.0
AP004247.4,1.0
AC132872.2,14.732000000000001
AL355860.1,4.0
DFNA5,20.0
ZBTB16,36.077
LUC7L3,111.0
GPAT4,39.874
AC011005.2,0.0
ZNF630-AS1,3.0
ATP6V1E2,9.0
RNA5SP363,1.0
BUB3,58.142
TDG,68.172
AC124283.1,1.0
AC027419.2,6.0
AC211469.1,1.0
MED17,202.94
HSPE1P26,0.0
Z84721.1,0.0
AC137932.3,85.955
AC011483.2,0.0
LINC00363,0.0
GGT8P,2.8939999999999997
HSPB9,5.082
AL356258.1,16.293
EIF3I,14.376000000000001
FYN,57.0
AC008869.1,13.0
CTSB,153.889
NTAN1,28.168000000000003
RN7SL375P,3.0
AL359182.1,0.0
AC117503.1,0.0
AC092047.1,3.0
BX119321.1,1.0
AL390243.1,0.0
AL645608.3,10.332
HNRNPA1P38,9.081
LINC01503,17.951999999999998
FNDC3A,71.433
MT-TP,84.0
AP002392.1,1.0
MIR5698,0.0
AC022447.1,1.0
GCNT4,27.0
RN7SL368P,3.0
AC073254.1,5.019
RPL7P17,2.0
AC092325.1,3.0
YJEFN3,18.0
AL645568.3,0.0
AC004854.2,3.0
FAM27D1,12.067
KRT8P33,2.0
MYBPC3,14.0
FCHO1,48.394000000000005
AC018690.1,0.0
AL365226.1,2.0
AC073648.5,0.0
SPRR2E,5.801
AC004994.1,1.0
AC007389.4,2.0
APOBEC3AP1,2.0
AL365356.2,1.0
F8,22.999000000000002
AC114550.3,9.357999999999999
CKAP2,15.0
AL590440.2,18.493
AL162586.1,14.0
AC010240.1,2.0
AL138847.2,6.372000000000001
AC114501.1,1.9709999999999999
RBM22P2,28.638
RNU6-1153P,3.0
MIR3186,0.0
OPN4,6.0
C2orf66,4.0
SMIM23,6.0
AC093249.1,0.0
SULT1A4,2.476
U47924.3,3.0
ACTN1-AS1,0.0
AL450063.1,0.0
BNC2,70.57000000000001
AC005832.2,15.0
AP002884.4,2.0
AC091959.1,0.0
AC023794.5,10.0
AC099794.2,1.0
AC010205.1,1.0
OR51Q1,1.0
OR1X1P,0.0
PDZD2,58.752
AL160408.2,2.0
BMPR1A,81.808
RNU1-115P,0.0
AC010327.1,0.0
AL451054.3,0.0
RNU6-541P,0.0
RD3L,3.0
AP001922.1,4.0
MAPK6PS6,3.0
AL049812.3,8.065
AC005357.2,2.0
AC132807.2,1.0
AC062022.1,9.0
MKL1,55.99999999999999
C17orf113,25.599
ZC4H2,15.0
RNA5SP96,2.0
AC093525.3,4.055
RPS17P8,3.0
AL008707.1,2.0
CBR3-AS1,116.02799999999999
OR4M1,15.0
E4F1,16.0
AL139383.1,4.383
AC040173.1,1.0
